Date de l'export,Code du département,Libellé du département,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs et nuls,% BlNuls/Ins,% BlNuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,Code Nuance,Sexe,Nom,Prénom,Liste,Sieges,Voix,% Voix/Ins,% Voix/Exp
23/05/2008 11:07:39,ZD,LA REUNION,409,Saint-André,0005,00000969,00000214,22.08,00000755,77.92,00000022,2.27,2.91,00000733,75.64,97.09,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000476,49.12,64.94,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000257,26.52,35.06
23/05/2008 11:07:39,ZD,LA REUNION,409,Saint-André,0006,00000787,00000180,22.87,00000607,77.13,00000017,2.16,2.80,00000590,74.97,97.20,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000364,46.25,61.69,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000226,28.72,38.31
23/05/2008 11:07:39,ZD,LA REUNION,409,Saint-André,0007,00000855,00000168,19.65,00000687,80.35,00000011,1.29,1.60,00000676,79.06,98.40,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000412,48.19,60.95,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000264,30.88,39.05
23/05/2008 11:07:39,ZD,LA REUNION,409,Saint-André,0008,00000994,00000215,21.63,00000779,78.37,00000007,0.70,0.90,00000772,77.67,99.10,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000476,47.89,61.66,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000296,29.78,38.34
23/05/2008 11:07:39,ZD,LA REUNION,409,Saint-André,0009,00000985,00000181,18.38,00000804,81.62,00000030,3.05,3.73,00000774,78.58,96.27,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000425,43.15,54.91,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000349,35.43,45.09
23/05/2008 11:07:39,ZD,LA REUNION,409,Saint-André,0010,00000954,00000167,17.51,00000787,82.49,00000015,1.57,1.91,00000772,80.92,98.09,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000466,48.85,60.36,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000306,32.08,39.64
23/05/2008 11:07:39,ZD,LA REUNION,409,Saint-André,0011,00000681,00000126,18.50,00000555,81.50,00000009,1.32,1.62,00000546,80.18,98.38,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000343,50.37,62.82,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000203,29.81,37.18
23/05/2008 11:07:40,ZD,LA REUNION,409,Saint-André,0012,00000707,00000118,16.69,00000589,83.31,00000012,1.70,2.04,00000577,81.61,97.96,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000410,57.99,71.06,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000167,23.62,28.94
23/05/2008 11:07:40,ZD,LA REUNION,409,Saint-André,0013,00000876,00000187,21.35,00000689,78.65,00000014,1.60,2.03,00000675,77.05,97.97,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000384,43.84,56.89,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000291,33.22,43.11
23/05/2008 11:07:40,ZD,LA REUNION,409,Saint-André,0014,00001053,00000199,18.90,00000854,81.10,00000008,0.76,0.94,00000846,80.34,99.06,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000482,45.77,56.97,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000364,34.57,43.03
23/05/2008 11:07:40,ZD,LA REUNION,409,Saint-André,0015,00000955,00000170,17.80,00000785,82.20,00000012,1.26,1.53,00000773,80.94,98.47,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000372,38.95,48.12,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000401,41.99,51.88
23/05/2008 11:07:40,ZD,LA REUNION,409,Saint-André,0016,00000856,00000187,21.85,00000669,78.15,00000011,1.29,1.64,00000658,76.87,98.36,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000360,42.06,54.71,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000298,34.81,45.29
23/05/2008 11:07:40,ZD,LA REUNION,409,Saint-André,0017,00000876,00000173,19.75,00000703,80.25,00000017,1.94,2.42,00000686,78.31,97.58,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000345,39.38,50.29,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000341,38.93,49.71
23/05/2008 11:07:40,ZD,LA REUNION,409,Saint-André,0018,00000763,00000159,20.84,00000604,79.16,00000017,2.23,2.81,00000587,76.93,97.19,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000315,41.28,53.66,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000272,35.65,46.34
23/05/2008 11:07:41,ZD,LA REUNION,409,Saint-André,0019,00000892,00000204,22.87,00000688,77.13,00000017,1.91,2.47,00000671,75.22,97.53,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000404,45.29,60.21,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000267,29.93,39.79
23/05/2008 11:07:41,ZD,LA REUNION,409,Saint-André,0020,00000938,00000177,18.87,00000761,81.13,00000024,2.56,3.15,00000737,78.57,96.85,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000388,41.36,52.65,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000349,37.21,47.35
23/05/2008 11:07:41,ZD,LA REUNION,409,Saint-André,0021,00000653,00000138,21.13,00000515,78.87,00000015,2.30,2.91,00000500,76.57,97.09,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000335,51.30,67.00,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000165,25.27,33.00
23/05/2008 11:07:41,ZD,LA REUNION,409,Saint-André,0022,00000808,00000181,22.40,00000627,77.60,00000010,1.24,1.59,00000617,76.36,98.41,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000357,44.18,57.86,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000260,32.18,42.14
23/05/2008 11:07:41,ZD,LA REUNION,409,Saint-André,0023,00000836,00000179,21.41,00000657,78.59,00000019,2.27,2.89,00000638,76.32,97.11,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000381,45.57,59.72,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000257,30.74,40.28
